ZIP,INCOME
28166,53580
28167,31019
28168,43404
28169,22000
28170,35524
28173,101155
28174,44700
28201,
28202,84688
28203,82609
28204,60923
28205,40996
28206,28034
28207,130868
28208,29643
28209,67529
28210,60339
28211,74921
28212,35635
28213,41171
28214,55471
28215,46732
28216,48356
28217,43346
28218,40996
28219,29643
28220,67529
28221,61133
28222,74921
28223,41171
28224,43346
28226,79220
28227,53564
28228,29643
28229,35635
28230,
28231,
28232,
28233,
28234,
28235,
28236,
28237,
28241,59555
28242,84688
28243,29643
28244,
28246,84688
28247,79220
28250,60923
28253,61133
28254,29643
28255,60923
28256,41171
28258,29643
28260,29643
28262,50397
28263,84688
28265,29643
28266,29643
28269,61133
28270,85000
28271,84688
28272,29643
28273,59555
28274,67529
28275,29643
28277,98186
28278,80126
28280,
28281,84688
28282,
28284,
28285,84688
28287,60339
28288,84688
28289,29643
28290,29643
28296,29643
28297,48356
28299,40996
28301,24409
28302,24409
28303,41999
28304,47749
28305,45237
28306,48074
28307,42464
28308,114861
28309,45947
28310,
28311,46910
28312,42725
28314,45947
28315,43325
28318,47632
28319,28397
28320,31391
28323,57698
28325,36250
28326,52367
28327,51570
28328,35412
28329,35412
28330,57966
28331,48074
28332,26386
28333,29321
28334,35609
28335,35609
28337,30067
28338,35043
28339,36157
28340,29468
28341,38300
28342,43295
28343,33250
28344,35859
28345,28927
28347,26373
28348,51871
28349,38073
28350,112843
28351,29929
28352,28663
28353,28663
28355,54298
28356,52043
28357,31318
28358,33986
28359,33986
28360,36794
28362,29468
28363,36659
28364,27809
28365,38974
28366,37641
28367,26250
28368,54298
28369,28397
28370,80335
28371,49111
28372,27256
28373,40617
28374,80335
28375,40625
28376,46043
28377,26182
28378,31318
28379,33076
28380,33076
28382,38780
28383,31250
28384,30750
28385,33250
28386,29678
28387,48010
28388,48010
28390,43643
28391,42473
28392,36833
28393,40346
28394,41350
28395,49113
28396,41228
28398,30083
28399,36364
28401,29467
28402,29467
28403,34590
28404,69707
28405,54449
28406,34590
28407,54449
28408,51523
28409,76512
28410,51523
28411,69707
28412,51523
28420,42094
28421,35000
28422,44144
28423,44712
28424,16944
28425,36414
28428,61660
28429,48419
28430,54741
28431,30792
28432,31927
28433,28473
28434,35114
28435,34276
28436,51146
28438,31531
28439,36417
28441,21545
28442,37202
28443,57007
28444,34750
28445,62772
28447,49646
28448,43073
28449,68125
28450,48750
28451,51435
28452,18457
28453,36250
28454,50270
28455,44375
28456,36875
28457,42226
28458,30180
28459,35373
28460,53040
28461,62168
28462,36219
28463,33858
28464,26267
28465,52785
28466,35269
28467,50130
28468,52437
28469,67565
28470,35373
28472,34291
28478,34093
28479,44280
28480,77232
28501,28529
28502,28529
28503,46506
28504,46506
28508,32402
28509,34440
28510,49792
28511,45179
28512,53690
28513,44934
28515,34440
28516,42163
28518,40730
28519,51607
28520,55625
28521,45844
28522,31758
28523,58088
28524,
28525,42230
28526,31290
28527,62333
28528,48125
28529,51591
28530,35665
28531,50455
28532,47374
28533,
28537,
28538,36667
28539,46612
28540,46398
28541,46541
28542,44425
28543,31640
28544,35833
28545,44425
28546,46541
28547,44425
28551,35181
28552,41250
28553,57969
28554,60441
28555,42377
28556,43403
28557,51073
28560,46169
28561,52041
28562,52041
28563,46169
28564,46169
28570,47266
28571,50625
28572,39420
28573,36034
28574,48933
28575,36447
28577,68523
28578,40530
28579,36700
28580,36399
28581,65985
28582,76821
28583,28750
28584,55409
28585,31758
28586,35345
28587,23672
28589,53281
28590,61527
28594,61106
28601,46637
28602,42846
28603,42846
28604,50248
28605,53424
28606,46534
28607,33576
28608,33576
28609,55360
28610,44906
28611,
28612,35693
28613,44985
28615,30924
28616,36250
28617,38786
28618,41724
28619,31250
28621,40513
28622,26212
28623,39310
28624,26875
28625,48009
28626,63056
28627,36641
28628,35694
28629,
28630,42390
28631,38911
28633,34779
28634,41806
28635,29338
28636,35372
28637,38571
28638,37577
28640,31477
28641,34781
28642,33724
28643,35453
28644,29676
28645,34779
28646,24815
28647,
28649,33404
28650,48213
28651,35142
28652,
28653,34781
28654,38538
28655,42223
28656,30134
28657,34781
28658,41150
28659,30134
28660,45361
28661,34779
28662,
28663,58125
28664,34781
28665,37500
28666,
28667,25714
28668,44962
28669,33635
28670,40049
28671,37500
28672,
28673,70675
28675,36292
28676,34854
28677,40877
28678,38493
28679,37614
28680,42223
28681,42817
28682,60586
28683,31544
28684,37938
28685,40833
28687,40877
28688,48009
28689,43500
28690,36504
28691,37614
28692,49743
28693,31761
28694,37157
28697,43913
28698,44293
28699,48009
28701,48786
28702,70774
28704,62054
28705,40265
28707,
28708,38182
28709,43846
28710,39713
28711,45489
28712,41700
28713,33576
28714,37382
28715,46585
28716,43838
28717,44643
28718,40455
28719,33723
28720,30938
28721,38086
28722,47432
28723,29911
28724,39713
28725,
28726,27736
28727,39713
28728,46585
28729,42337
28730,58098
28731,50682
28732,53582
28733,
28734,37311
28735,28226
28736,40278
28737,37539
28738,41733
28739,48781
28740,32140
28741,58778
28742,60060
28743,27358
28744,37311
28745,82019
28746,49931
28747,38477
28748,46096
28749,
28750,48101
28751,44955
28752,37539
28753,38534
28754,45326
28755,37382
28756,45302
28757,65875
28758,51463
28759,61767
28760,39713
28761,39542
28762,31692
28763,44190
28765,38950
28766,57292
28768,47842
28770,45489
28771,33418
28772,58007
28773,51118
28774,52500
28775,52961
28776,62054
28777,38950
28778,40049
28779,47388
28781,31786
28782,48101
28783,25331
28784,59224
28785,49809
28786,41733
28787,52612
28788,47388
28789,38155
28790,59224
28791,51463
28792,39713
28793,48781
28801,32321
28802,32321
28803,50350
28804,53705
28805,45333
28806,40712
28810,40712
28813,50350
28814,53705
28815,45333
28816,40712
28901,31281
28902,31154
28903,36116
28904,35378
28905,35712
28906,36116
28909,44383
29001,35323
29002,70184
29003,37750
29006,37195
29009,27292
29010,31858
29014,50431
29015,28417
29016,83140
29018,30086
29020,41298
29021,41298
29030,33971
29031,39570
29032,25089
29033,45656
29036,81568
29037,27400
29038,35556
29039,36228
29040,43881
29041,31694
29042,22478
29044,44569
29045,62500
29046,
29047,32112
29048,36146
29051,47917
29052,24226
29053,36586
29054,61258
29055,28771
29056,25455
29058,41539
29059,26423
29061,53206
29062,
29063,70184
29065,45833
29067,35597
29069,32532
29070,49865
29071,76340
29072,76340
29073,52212
29074,70469
29075,58583
29078,54602
29079,
29080,26850
29081,33897
29082,34375
29101,38603
29102,34016
29104,30486
29105,35000
29107,36981
29108,36829
29111,46625
29112,27750
29113,40409
29114,40346
29115,29532
29116,29532
29117,
29118,44577
29122,
29123,44613
29125,27180
29126,52664
29127,53497
29128,37267
29129,39057
29130,43092
29132,33106
29133,30990
29135,43174
29137,35757
29138,38219
29142,30438
29143,47917
29145,46477
29146,27961
29147,
29148,31694
29150,36584
29151,36584
29152,26636
29153,39586
29154,47973
29160,43739
29161,38801
29162,39444
29163,31462
29164,38351
29166,43500
29168,32702
29169,39020
29170,56382
29171,39020
29172,47338
29175,26679
29177,81568
29178,37440
29180,33106
29201,33750
29202,70521
29203,30322
29204,36781
29205,47656
29206,66481
29207,
29208,
29209,47884
29210,39406
29211,33750
29212,65297
29214,33750
29215,33750
29216,33750
29217,33750
29218,33750
29219,50354
29220,33750
29221,39406
29222,33750
29223,50354
29224,50354
29225,
29226,39406
29227,39406
29228,33750
29229,68256
29230,30322
29240,36781
29250,47656
29260,66481
29290,47884
29292,33750
29301,40865
29302,51885
29303,28604
29304,29197
29305,28604
29306,29197
29307,42950
29316,56041
29319,29197
29320,17898
29321,30188
29322,50158
29323,40376
29324,20714
29325,37014
29329,20815
29330,39375
29331,33614
29332,34175
29333,
29334,57500
29335,34044
29336,40865
29338,
29340,32213
29341,41535
29342,41535
29346,36513
29348,50158
29349,53218
29351,39063
29353,40417
29355,34125
29356,45984
29360,34248
29364,31250
29365,56855
29368,
29369,64645
29370,32321
29372,36513
29373,39375
29374,56058
29375,26250
29376,62047
29377,35241
29378,23125
29379,34779
29384,36883
29385,39027
29386,51885
29388,41578
29395,40417
29401,66979
29402,66979
29403,35862
29404,42500
29405,30179
29406,35649
29407,51193
29409,101250
29410,55060
29412,67890
29413,35862
29414,63477
29415,30179
29416,42500
29417,51193
29418,38394
29419,35649
29420,57561
29422,67890
29423,
29424,
29425,35862
29426,31125
29429,61063
29431,50702
29432,40208
29433,33474
29434,32399
29435,31463
29436,36554
29437,36017
29438,57207
29439,93605
29440,35518
29442,35518
29445,55625
29446,43750
29447,33158
29448,29583
29449,49068
29450,50806
29451,91458
29452,26750
29453,25227
29455,69878
29456,55066
29457,69878
29458,35850
29461,53636
29464,73494
29465,73494
29466,94942
29468,26853
29469,88942
29470,50283
29471,37024
29472,44260
29474,32372
29475,30168
29476,40119
29477,33158
29479,40119
29481,34875
29482,118214
29483,53984
29484,53984
29485,62696
29486,53984
29487,56833
29488,33474
29492,100489
29493,54375
29501,48331
29502,48331
29503,48331
29504,53992
29505,53992
29506,32377
29510,35121
29511,43333
29512,33037
29516,36292
29518,30063
29519,22880
29520,34574
29525,23563
29526,43184
29527,39533
29528,43184
29530,35231
29532,29792
29536,30738
29540,33464
29541,49825
29543,34924
29544,36210
29545,40814
29546,31765
29547,27197
29550,41326
29551,41326
29554,34684
29555,37208
29556,25489
29560,32375
29563,31466
29564,23088
29565,30157
29566,44251
29567,30417
29568,45073
29569,37215
29570,25141
29571,31250
29572,50008
29574,29467
29575,46394
29576,52287
29577,36173
29578,36173
29579,52113
29580,31607
29581,34552
29582,48690
29583,39546
29584,30870
29585,63562
29587,48690
29588,45372
29589,29467
29590,26344
29591,31028
29592,44375
29593,31957
29594,26250
29596,41628
29597,48690
29598,48690
29601,35509
29602,35509
29603,35509
29604,43192
29605,43192
29606,50777
29607,50777
29608,42570
29609,42570
29610,30834
29611,30834
29612,35509
29613,
29614,26442
29615,55350
29616,55350
29617,36419
29620,32366
29621,52254
29622,52254
29623,52254
29624,21147
29625,44272
29626,42085
29627,39628
29628,29773
29630,31057
29631,39139
29632,3333
29633,39139
29634,3333
29635,55417
29636,43192
29638,47379
29639,42917
29640,42824
29641,42824
29642,60197
29643,53056
29644,53006
29645,48549
29646,31267
29647,31267
29648,31267
29649,46452
29650,71280
29651,50570
29652,71280
29653,42944
29654,35876
29655,33617
29656,41127
29657,42070
29658,40930
29659,23194
29661,42525
29662,57771
29664,35767
29665,
29666,40799
29667,39904
29669,41871
29670,41127
29671,45033
29672,58494
29673,49737
29675,38568
29676,54575
29677,41127
29678,36569
29679,36569
29680,67426
29681,80573
29682,44679
29683,29569
29684,36405
29685,79917
29686,34083
29687,50069
29688,50778
29689,54808
29690,50778
29691,34286
29692,33022
29693,38568
29695,42944
29696,51742
29697,42546
29702,32689
29703,63466
29704,48902
29706,30998
29707,67565
29708,102839
29709,46039
29710,63466
29712,46146
29714,29628
29715,71561
29716,71561
29717,45878
29718,31406
29720,38142
29721,38142
29722,38142
29724,
29726,48542
29727,42404
29728,31474
29729,51375
29730,41619
29731,41619
29732,53473
29733,
29734,41619
29741,37955
29742,49081
29743,42336
29744,38142
29745,49408
29801,40580
29802,40580
29803,62959
29804,62959
29805,52469
29808,38701
29809,31902
29810,22218
29812,38701
29813,38701
29816,19507
29817,36224
29819,36154
29821,58750
29822,32018
29824,48133
29826,28125
29827,27250
29828,
29829,53325
29831,42225
29832,33608
29834,27862
29835,39623
29836,49712
29838,57614
29839,62959
29840,
29841,45623
29842,32018
29843,29750
29844,46364
29845,38819
29846,27250
29847,46781
29848,55089
29849,
29850,26281
29851,38588
29853,30473
29856,29955
29860,68902
29861,45623
29899,
29901,49735
29902,49735
29903,44342
29904,
29905,
29906,44342
29907,63885
29909,68727
29910,64896
29911,31821
29912,
29913,35324
29914,36817
29915,129792
29916,40190
29918,32406
29920,49195
29921,31818
29922,29688
29923,17328
29924,35324
29925,69528
29926,69528
29927,37056
29928,73482
29929,43105
29931,36817
29932,43068
29933,35324
29934,35578
29935,40954
29936,38914
29938,73482
29939,20875
29940,36817
29941,19516
29943,30444
29944,32000
29945,32397
30002,48403
30003,41484
30004,100666
30005,119411
30006,73628
30007,88513
30008,44509
30009,75725
30010,63512
30011,59442
30012,37450
30013,50688
30014,44765
30015,44765
30016,55089
30017,82696
30018,44765
30019,87881
30021,32000
30022,98762
30023,75725
30024,102181
30025,63480
30026,52252
30028,74303
30029,52252
30030,70666
30031,70666
30032,35117
30033,64480
30034,46656
30035,42585
30036,46656
30037,46656
30038,50302
30039,56760
30040,88668
30041,98458
30042,54220
30043,69788
30044,54220
30045,75470
30046,41971
30047,66139
30048,66139
30049,69788
30052,64749
30054,53786
30055,57026
30056,47702
30058,47191
30060,39267
30061,39267
30062,88513
30063,39267
30064,80652
30065,88513
30066,84430
30067,54956
30068,104227
30069,39267
30070,32813
30071,41484
30072,46932
30074,47191
30075,105642
30076,70697
30077,105642
30078,61909
30079,42642
30080,60573
30081,60573
30082,72218
30083,37052
30084,58759
30085,58759
30086,37052
30087,67672
30088,47962
30090,39267
30091,41484
30092,63512
30093,35811
30094,60934
30095,52252
30096,52252
30097,96863
30098,96863
30099,96863
30101,81097
30102,60699
30103,43661
30104,51354
30105,56286
30106,44817
30107,66709
30108,39750
30109,39373
30110,43459
30111,74885
30112,39373
30113,33819
30114,63199
30115,79546
30116,48290
30117,39373
30118,
30119,39373
30120,50691
30121,55126
30122,48186
30123,50691
30124,45854
30125,39252
30126,66596
30127,74885
30129,45193
30132,61353
30133,48433
30134,48433
30135,66534
30137,49837
30138,39252
30139,36591
30140,33819
30141,54332
30142,79546
30143,59962
30144,62411
30145,61474
30146,79546
30147,43617
30148,39095
30149,
30150,39373
30151,66709
30152,78985
30153,37367
30154,48433
30156,62411
30157,59856
30160,62411
30161,39224
30162,39224
30163,39224
30164,
30165,45193
30168,37835
30169,63199
30170,56029
30171,59900
30172,39224
30173,52695
30175,43487
30176,44986
30177,68024
30178,45625
30179,46290
30180,55943
30182,47182
30183,60083
30184,64537
30185,55074
30187,73648
30188,72832
30189,82727
30204,37089
30205,81250
30206,46636
30212,35720
30213,46271
30214,64888
30215,89731
30216,36364
30217,42703
30218,38214
30220,48373
30222,29542
30223,35720
30224,45019
30228,57146
30229,72285
30230,42500
30233,43150
30234,40306
30236,46702
30237,46702
30238,43168
30240,45547
30241,41206
30248,66838
30250,
30251,33065
30252,72519
30253,60115
30256,45545
30257,43816
30258,49306
30259,56875
30260,42474
30261,41206
30263,49336
30264,49336
30265,78771
30266,45019
30268,50589
30269,89454
30270,89454
30271,49336
30272,45573
30273,53782
30274,38504
30275,
30276,72285
30277,79508
30281,53735
30284,54844
30285,
30286,34356
30287,46702
30288,52368
30289,25000
30290,89672
30291,35945
30292,56098
30293,43750
30294,61879
30295,46719
30296,51999
30297,31211
30298,31211
30301,31684
30302,43067
30303,19883
30304,31684
30305,87516
30306,90276
30307,80428
30308,56734
30309,78301
30310,25953
30311,26047
30312,43067
30313,42128
30314,25196
30315,23665
30316,55469
30317,60845
30318,43992
30319,89794
30320,29108
30321,31684
30322,
30324,63653
30325,43067
30326,83805
30327,146361
30328,80826
30329,48873
30331,39956
30332,
30333,90276
30334,
30336,25958
30337,29108
30338,90997
30339,73628
30340,42248
30341,51838
30342,70900
30343,19883
30344,37470
30345,66260
30346,80781
30348,31684
30349,45573
30350,56814
30353,19883
30354,31684
30355,87516
30356,90997
30357,78301
30358,80826
30359,48873
30360,58047
30361,78301
30362,42248
30363,66914
30364,37470
30366,51838
30368,31684
30369,43992
30370,43067
30371,19883
30374,43067
30375,56734
30377,43992
30378,39956
30380,31684
30384,73628
30385,37470
30388,31684
30392,43067
30394,31684
30396,31684
30398,31684
30401,31667
30410,48194
30411,36136
30412,95417
30413,30000
30414,40987
30415,47500
30417,40987
30420,28958
30421,39760
30423,50081
30424,35716
30425,39063
30426,25893
30427,43575
30428,27523
30429,47917
30434,24830
30436,30449
30438,31875
30439,33408
30441,34261
30442,24393
30445,35554
30446,36477
30447,31667
30448,51094
30449,37500
30450,30087
30451,
30452,38980
30453,26932
30454,41250
30455,29676
30456,34079
30457,39939
30458,29320
30459,29320
30460,
30461,57456
30464,26417
30467,35716
30470,27222
30471,27142
30473,37614
30474,37982
30475,
30477,26589
30499,26932
30501,40628
30502,67331
30503,40628
30504,41983
30506,65907
30507,44188
30510,34975
30511,43750
30512,40948
30513,36772
30514,40948
30515,68145
30516,33068
30517,75882
30518,68145
30519,75671
30520,36396
30521,40852
30522,30234
30523,44740
30525,34768
30527,58815
30528,42162
30529,41393
30530,39632
30531,36959
30533,41014
30534,56631
30535,49805
30536,44436
30537,41125
30538,44398
30539,44436
30540,44005
30541,49828
30542,67331
30543,51397
30545,35750
30546,39630
30547,43019
30548,79557
30549,56789
30552,44306
30553,40452
30554,51281
30555,28423
30557,42036
30558,40347
30559,45987
30560,42722
30562,27885
30563,48463
30564,45938
30565,44490
30566,49792
30567,55115
30568,51705
30571,46667
30572,50636
30573,129792
30575,38947
30576,37431
30577,35494
30580,44740
30581,
30582,42516
30597,41014
30598,35494
30599,41393
30601,21082
30602,
30603,30905
30604,40734
30605,30905
30606,40734
